		Acinetobacter baumannii	Streptococcus mutans	Lachnoanaerobaculum umeaense	Candidatus Methanomethylophilus alvus	Acinetobacter tandoii	Yarrowia lipolytica	Human betaherpesvirus 7	Fusobacterium nucleatum	Streptococcus constellatus	Gemella morbillorum	Zymoseptoria tritici	Thermothelomyces thermophilus	Methanobrevibacter_A smithii_A	Paracoccus pantotrophus
D5169	COG0526 Thiol-disulfide isomerase and thioredoxins	0.078851296	0.262813727	0.006978506	0.08634531	0.023492117	0.331950934	0.949864066	0.101642432	0.613914616	0.472143409	0.817779624	0.178405135	0.65991629	0.249388306
D20172	"TIGRFAM haloacid dehalogenase superfamily, subfamily IA, variant 3 with third motif having DD or ED"	0.059631445	0.641999251	0.032495619	0.016513536	0.007898238	0.099454952	0.899947379	0.119469125	0.345908674	0.472884928	0.445791567	0.957715056	0.370873673	0.31597387
D8617	flavin adenine dinucleotide binding	0.456023561	0.343897516	0.027984125	0.281849221	0.032801462	0.54904392	0.803267098	0.491917826	0.901330671	0.463529257	0.604552214	0.029661259	0.315724321	0.783693022
D1571	Arsenical pump membrane protein	0.231394979	0.114058327	0.011544566	0.192669468	0.134606162	0.52447592	0.759651337	0.161860337	0.810580213	0.721512893	0.943367257	0.036244537	0.792692566	0.920348762
D19881	Thioredoxin domain	0.133115114	0.209703666	0.015418416	0.295983084	0.027683681	0.92886657	0.190631346	0.27643179	0.827683383	0.65617506	0.590360681	0.054586923	0.927851633	0.851756415
D2452	Belongs to the metallo-dependent hydrolases superfamily. HutI family	0.370248994	0.123085464	0.159322215	0.648212443	0.183560906	0.409559198	0.430652873	0.113318247	0.680377348	0.312465213	0.155033582	0.229969775	0.92734669	0.772868318
D15493	Phosphate transporter family	0.026249312	0.206584415	0.040360346	0.166672813	0.200935888	0.492431535	0.783425304	0.200733036	0.815601795	0.90023353	0.969921319	0.216060003	0.701198074	0.469223171
D18246	RNA cap guanine-N2 methyltransferase	0.055031975	0.222957764	0.100929724	0.552947495	0.161623291	0.825575673	0.893798657	0.062405425	0.687736571	0.599852122	0.496863659	0.25788584	0.851293724	0.450910424
D5180	COG0557 Exoribonuclease R	0.805949997	0.223267963	0.076806082	0.750012131	0.182064062	0.536001798	0.190631346	0.441120015	0.45774338	0.589979411	0.725343472	0.577454825	0.808911428	1
D5039	COG0138 AICAR transformylase IMP cyclohydrolase PurH (only IMP cyclohydrolase domain in Aful)	0.318461788	0.225592557	0.059457487	0.30099647	0.397278192	0.469981906	0.257261833	0.646230691	0.64958902	0.810311966	0.963472465	0.230467621	0.716919196	0.896950603
D14128	"PFAM flavin reductase domain protein, FMN-binding"	0.401965766	0.388947242	0.064319886	0.241494138	0.145424841	0.399209551	0.190631346	0.176144754	0.741161363	0.619081935	0.968042353	0.511717751	0.40147628	0.688986819
D4039	CHC2 zinc finger	0.302299276	0.671386255	0.230084041	0.041985816	0.084170438	0.057171405	0.274222544	0.601698609	0.999798868	0.426701798	0.937451707	0.135892129	0.143430763	0.852365786
D18542	SCP-2 sterol transfer family	0.672801619	0.473979658	0.042397956	0.03309548	0.079153627	0.364553525	0.257261833	0.483628278	0.904426001	0.148073836	0.898436125	0.848224688	0.174359839	0.81709364
D10576	Involved in DNA double-strand break (DSB) repair. Acts probably with NurA to stimulate resection of the 5' strand and produce the long 3' single-strand that is required for RadA loading (By similarity). Exhibits DNA-dependent ATPase activity and DNA helicase activity	0.534022043	0.60805881	0.142106723	0.074704696	0.229453713	0.246373806	0.298690699	0.879274096	0.483870983	0.830310429	0.66224694	0.576785527	0.357784592	0.885850635
D11655	metal-dependent phosphoesterases (PHP family)	0.647325653	0.274633316	0.129953609	0.174094525	0.309487913	0.131172882	0.163751704	0.723141432	0.524607808	0.576397607	0.708624295	0.747468483	0.197200929	0.881307985
D13429	Peptidase family C25	0.562586223	0.204918485	0.307393402	0.46341594	0.031953853	0.153026324	0.859919514	0.669022123	0.471661468	0.593305874	0.159901922	0.230556398	0.497560096	0.659903906
D12625	Nitrilase cyanide hydratase and apolipoprotein N-acyltransferase	0.047914463	0.603894041	0.17337309	0.193962647	0.104252199	0.289383253	0.959632411	0.448280358	0.866556454	0.931382011	0.509828298	0.150283621	0.646821392	0.680654219
D13852	PFAM beta-lactamase domain protein	0.224282678	0.289963141	0.102776413	0.118433944	0.010163092	0.027722478	0.929353112	0.872227649	0.917729476	0.953454246	0.779407388	0.729018217	0.336103523	0.795478823
D14413	PFAM methyltransferase small	0.117185054	0.281280159	0.057012906	0.191847791	0.049334992	0.265908908	0.326660148	0.438183527	0.834277093	0.782551563	0.848048839	0.692630929	0.910032318	0.232393786
D19222	SprT-like family	0.394704342	0.0928509	0.102763455	0.641048305	0.090828816	0.327079073	0.22156069	0.598473942	0.856663515	0.404449598	0.950166098	0.840541903	0.464320389	0.243641616
D15365	Phage Tail Protein X	0.355155203	0.371893468	0.135463185	0.325584409	0.166661636	0.240873113	0.22156069	0.976052586	0.693252463	0.664492201	0.756729673	0.639738579	0.966949731	0.557648686
D15376	Phage tail tube protein FII	0.355155203	0.43640088	0.115066829	0.280486534	0.136028744	0.267031255	0.22156069	0.961161248	0.683217035	0.714130236	0.778932347	0.590256992	0.949909667	0.548604246
D1919	auxin efflux carrier	0.097362628	0.299562039	0.276751195	0.325873061	0.157111231	0.422246984	0.140354761	0.808834462	0.387252729	0.980282786	0.68015231	0.48636843	0.856861073	0.849871295
D13749	PFAM alpha beta hydrolase fold	0.121933962	0.601255243	0.2791161	0.128755663	0.242949116	0.67014981	0.298690699	0.913737896	0.507212338	0.888216385	0.327685909	0.474232497	0.970942809	0.646101072
D11528	Mediates influx of magnesium ions	0.293840866	0.199952349	0.090187299	0.936072464	0.091767564	0.965536864	0.611097926	0.982329267	0.883397337	0.553651301	0.313383882	0.10177227	0.480908856	0.613811636
D2657	Belongs to the TrpC family	0.167185836	0.353834318	0.190099236	0.592746557	0.052286637	0.631881591	0.163751704	0.589113771	0.569061794	0.422314485	0.684640858	0.42158594	0.380304335	0.876987851
D16010	PPIC-type PPIASE domain	0.081925121	0.126258293	0.234468156	0.806484746	0.032841961	0.320277285	0.288188113	0.743446131	0.867825092	0.779939039	0.498769691	0.325264888	0.207853295	0.768430447
D3432	"Catalyzes the condensation of 2 ATP molecules into cyclic di-AMP (c-di-AMP), a second messenger used to regulate differing processes in different bacteria"	0.02604155	0.450653236	0.196114908	0.165035012	0.503888563	0.57790298	0.321779304	0.609668406	0.482321488	0.935439218	0.192993953	0.413316381	0.774837863	0.910107649
D12947	One of the essential components for the initiation of protein synthesis. Protects formylmethionyl-tRNA from spontaneous hydrolysis and promotes its binding to the 30S ribosomal subunits. Also involved in the hydrolysis of GTP during the formation of the 70S ribosomal complex	0.024232659	0.230396973	0.095391945	0.204032479	0.142879621	0.482355365	0.273145601	0.556550298	0.488080466	0.94772473	0.412162427	0.204138499	0.600685725	0.661495778
D21195	"Transfers an acetyl group from acetyl-CoA to L- homoserine, forming acetyl-L-homoserine"	0.047377839	0.3381464	0.175438365	0.313128114	0.264677665	0.58004358	0.457154602	0.64056469	0.621425789	0.765884439	0.440616786	0.397880121	0.916955117	0.888328322
D8187	Excises uracil residues from the DNA which can arise as a result of misincorporation of dUMP residues by DNA polymerase or due to deamination of cytosine	0.022272362	0.158072887	0.113689743	0.461166106	0.113953851	0.544250384	0.212490681	0.89260548	0.858360107	0.691686692	0.370812057	0.439906354	0.888570894	0.968186838
D22035	uracil DNA N-glycosylase activity	0.022272362	0.158072887	0.113689743	0.461166106	0.113953851	0.544250384	0.212490681	0.89260548	0.858360107	0.691686692	0.370812057	0.439906354	0.888570894	0.968186838
D8742	Forms an intersubunit bridge (bridge B4) with the 23S rRNA of the 50S subunit in the ribosome	0.017479486	0.266036451	0.082922614	0.259553063	0.050541371	0.850091188	0.429951624	0.807329312	0.726233587	0.732882302	0.568642586	0.113009639	0.853069362	0.701835989
D19742	The beta subunit is responsible for the synthesis of L- tryptophan from indole and L-serine	0.030413978	0.602468238	0.084028022	0.163867219	0.040780102	0.904997853	0.243417811	0.763835127	0.747956826	0.885656523	0.746484149	0.213455849	0.970729444	0.522260112
D8458	Ferritin-like domain	0.001789462	0.23450322	0.170703557	0.482424624	0.015159211	0.450162395	0.507653899	0.832900428	0.862279956	0.660849957	0.46130259	0.163678241	0.707483513	0.876421047
D11710	Methionine gamma-lyase	0.012911328	0.226429702	0.140070674	0.473904704	0.007753195	0.913580547	0.611097926	0.449048262	0.872903471	0.418400746	0.644084095	0.484986938	0.712188476	0.970450962
D7724	"Domain of unknown function, B. Theta Gene description (DUF3872)"	0.01752122	0.56712083	0.187885161	0.3025996	0.058855326	0.500931658	0.257261833	0.188651636	0.623786859	0.884042627	0.295868411	0.766261866	0.489070612	0.849332684
D10985	"L,D-transpeptidase catalytic domain"	0.013234214	0.287459797	0.111149112	0.236845162	0.032333276	0.451635155	0.190631346	0.154951936	0.464475358	0.509887829	0.172564173	0.694743674	0.477123029	0.862597325
D8130	esterase of the alpha-beta hydrolase superfamily	0.081404389	0.228128766	0.069114615	0.169756191	0.131905698	0.055871138	0.212490681	0.326504143	0.912813511	0.991419807	0.358434443	0.790386779	0.881092159	0.683285089
D11100	lipid catabolic process	0.014363741	0.172255002	0.124138762	0.19628662	0.052392378	0.068414451	0.284347558	0.564413119	0.967828302	0.857724797	0.164355927	0.571907577	0.668313865	0.776438478
D9483	"Glycosyltransferase, group 1 family protein"	0.000741245	0.213001247	0.132738566	0.118808138	0.023940391	0.081102696	0.213647409	0.296354585	0.98290503	0.941573186	0.455325229	0.940111519	0.607619404	0.735416561
D1203	Alpha-L-fucosidase	0.000140052	0.484786208	0.174715251	0.041215295	0.008187827	0.209129227	0.353252645	0.309751214	0.683205056	0.847605435	0.314085751	0.744776319	0.847547381	0.399667745
D5992	"Condensation of UDP-2,3-diacylglucosamine and 2,3- diacylglucosamine-1-phosphate to form lipid A disaccharide, a precursor of lipid A, a phosphorylated glycolipid that anchors the lipopolysaccharide to the outer membrane of the cell"	0.000377732	0.552776127	0.207468577	0.068449048	0.017505214	0.247690003	0.11998143	0.287276976	0.930629046	0.915824304	0.291177924	0.803465468	0.625387284	0.690462845
D7370	Domain of unknown function (DUF4134)	0.008378925	0.626655376	0.278068404	0.17938802	0.04785287	0.084438185	0.717693793	0.372406264	0.969859501	0.700835393	0.306935838	0.910119948	0.450216416	0.703501158
D13037	Outer membrane protein beta-barrel domain	0.002449113	0.538872325	0.264886286	0.153870995	0.009374624	0.142500752	0.643764029	0.619627468	0.89508043	0.922365307	0.187907635	0.943159874	0.56267167	0.773697701
D17138	"Psort location Cytoplasmic, score 9.97"	0.006548684	0.767612884	0.150518064	0.196353982	0.011270145	0.390437769	0.822003933	0.370526762	0.573265455	0.891501783	0.225116423	0.783885561	0.765458393	0.837472378
D17162	"Psort location OuterMembrane, score 9.49"	0.011338843	0.733714875	0.327557232	0.168912716	0.01542162	0.250939014	0.665724182	0.579928888	0.215988591	0.741395046	0.59410526	0.640448262	0.73023847	0.854149016
D3546	Catalyzes the formation of acetyl phosphate from acetate and ATP. Can also catalyze the reverse reaction	0.000415825	0.248842113	0.206539332	0.129038932	0.11248649	0.25880684	0.068427336	0.597117736	0.628611128	0.959075527	0.478050433	0.704194061	0.730641173	0.651725394
D9467	Glycosyltransferase Family 4	0.000731467	0.264887742	0.258979054	0.194331865	0.036595678	0.130962952	0.115618211	0.555647871	0.397393519	0.75755108	0.636825089	0.803365556	0.947891	0.763281286
D748	Acetyltransferase (GNAT) domain	0.003383187	0.356380547	0.175672166	0.026137841	0.106603087	0.29047112	0.213976418	0.194824772	0.758927852	0.922201592	0.169832424	0.696143865	0.512282273	0.581412737
D15670	phosphorelay signal transduction system	0.00194984	0.361205215	0.310802551	0.085932362	0.062242251	0.295381373	0.058408112	0.199076244	0.619981537	0.915560094	0.552221525	0.952150957	0.420249754	0.906970401
D524	ABC-2 family transporter protein	0.000561037	0.388713776	0.144757757	0.021899697	0.039495511	0.940227306	0.144164433	0.21810352	0.43925696	0.975473268	0.69824108	0.672698051	0.416083638	0.99981011
D3531	"Catalyzes the first step in hexosamine metabolism, converting fructose-6P into glucosamine-6P using glutamine as a nitrogen source"	0.005503606	0.250597288	0.211390731	0.018775473	0.089572255	0.288420468	0.159664918	0.465663329	0.248002862	0.91621945	0.64994991	0.612419836	0.590093691	0.868549031
D16149	Probable RNA and SrmB- binding site of polymerase A	0.019221866	0.532333551	0.505636948	0.084275396	0.077189611	0.723413344	0.312124468	0.87524917	0.996002192	0.582730693	0.857696182	0.816376965	0.596874736	0.463519101
D18001	"Ribbon-helix-helix protein, copG family"	0.043704991	0.447281881	0.791585147	0.185459018	0.06756689	0.548558763	0.11998143	0.805010033	0.912833486	0.538213636	0.95301194	0.8347127	0.632421509	0.646710225
D11575	Membrane protein involved in the export of O-antigen and teichoic acid	0.039600645	0.387671622	0.397159282	0.151299372	0.087043215	0.672262377	0.086840288	0.98920158	0.668532612	0.864520246	0.600035783	0.528108061	0.706604523	0.840768719
D16939	Protein of unknown function (DUF805)	0.017787459	0.530937543	0.466222242	0.212539046	0.078173919	0.838608077	0.163751704	0.824677306	0.894645409	0.615665095	0.829728886	0.392249459	0.935797888	0.73398567
D2280	Belongs to the D-alanine--D-alanine ligase family	0.013606101	0.168302388	0.159029186	0.305555574	0.224679739	0.504488795	0.366208417	0.525200973	0.73479722	0.741416988	0.755740537	0.790605171	0.963396778	0.764568713
D6895	DNA gyrase B	0.004819083	0.350060449	0.081128166	0.346975417	0.484503077	0.633786239	0.35263038	0.840535948	0.733716596	0.525575785	0.608915292	0.80987199	0.744856431	0.524822443
D1336	Aminotransferase class-III	0.00513457	0.519240816	0.305220255	0.22917686	0.112285535	0.722895293	0.309698658	0.576703631	0.479417864	0.86186826	0.603328734	0.921793874	0.922585319	0.664314938
D17982	Rhomboid family	0.010788827	0.52245533	0.156876719	0.092831907	0.223782814	0.492949673	0.321779304	0.567732573	0.591144217	0.946688812	0.426102124	0.888575223	0.6860979	0.332375014
D7117	"DNA-dependent ATPase involved in processing of recombination intermediates, plays a role in repairing DNA breaks. Stimulates the branch migration of RecA-mediated strand transfer reactions, allowing the 3' invading strand to extend heteroduplex DNA faster. Binds ssDNA in the presence of ADP but not other nucleotides, has ATPase activity that is stimulated by ssDNA and various branched DNA structures, but inhibited by SSB. Does not have RecA's homology-searching function"	0.002331755	0.426234019	0.575803509	0.277814285	0.252319878	0.50596261	0.237971066	0.393681311	0.79486994	0.977789808	0.491703692	0.587230075	0.966717358	0.423673986
D17915	Responsible for synthesis of pseudouridine from uracil- 55 in the psi GC loop of transfer RNAs	0.000726568	0.289729846	0.411247867	0.177446903	0.154119969	0.632571344	0.264334074	0.468901706	0.907515772	0.732444248	0.891951562	0.850796929	0.724699051	0.352786105
D15371	phage tail tape measure protein	0.014759131	0.126551292	0.414273723	0.545430498	0.015270339	0.428279304	0.690081319	0.373354791	0.311237884	0.516901325	0.55811584	0.418851955	0.152330842	0.719917765
D1779	ATP-dependent DNA helicase activity	0.020000287	0.354379424	0.299716205	0.241443865	0.043021892	0.373799755	0.237143145	0.109231782	0.725847437	0.638268786	0.839404391	0.485435134	0.234339158	0.815432288
D19900	"This enzyme is involved in nucleotide metabolism it produces dUMP, the immediate precursor of thymidine nucleotides and it decreases the intracellular concentration of dUTP so that uracil cannot be incorporated into DNA"	0.046773966	0.182735895	0.279188347	0.572660189	0.088413706	0.249300865	0.439070459	0.533297182	0.889876877	0.632487802	0.878877763	0.393021137	0.552906869	0.553860513
D2154	Belongs to the acetylglutamate kinase family. ArgB subfamily	0.00079675	0.309197628	0.307073256	0.138563946	0.072326787	0.263612891	0.273145601	0.292890129	0.877580208	0.95109947	0.784427446	0.902255151	0.490115424	0.992461676
D9805	"helix_turn_helix, mercury resistance"	0.002562546	0.32946239	0.267967109	0.103398989	0.046334886	0.351373156	0.346826934	0.336268008	0.547627416	0.959572562	0.941745551	0.91616853	0.627077115	0.956372705
D15661	Phosphopantetheine attachment site	0.005616078	0.341253503	0.180060938	0.140986223	0.08068834	0.356064213	0.543045923	0.663427462	0.918953506	0.749402905	0.77612529	0.765485002	0.949745581	0.706373813
D10644	Involved in the biosynthesis of the central metabolite phospho-alpha-D-ribosyl-1-pyrophosphate (PRPP) via the transfer of pyrophosphoryl group from ATP to 1-hydroxyl of ribose-5-phosphate (Rib-5-P)	0.00187749	0.285828179	0.30303487	0.3083059	0.045276354	0.251031872	0.330461336	0.38691434	0.994971725	0.818366536	0.914098635	0.848730465	0.831884279	0.579433622
