PG.MolecularWeight	PG.ProteinGroups	PG.Genes	PG.ProteinDescriptions	p_value	log2FC	Early_mean	Advance_mean	T2	T5	T6	T7	T8	T10	T11	T12	T14	T16	T21	T22	T26	T27	T28	T29	T32	T34	T35	T43	T47	T51	T55	T58	T60	T63	T64	T65	T69	T72	T73	T74	T75	T3	T4	T9	T13	T15	T23	T30	T33	T36	T37	T38	T39	T42	T44	T45	T46	T48	T50	T52	T53	T57	T59	T62	T66	T67	T68	T70	T71	T76
27644.45;21998.12	D6R9B1;D6RHI1	ELF2	ETS-related transcription factor Elf-2 (Fragment)	0.028307401	4.2807726	4.909085093	9.189857693	0.584790225	0.593136601	0.575855727	18.44802012	16.13077305	0.578477064	0.588893359	0.58024761	0.591577295	0.581952201	0.583278392	1.342158922	0.58187594	0.591694882	0.577924666	14.8630267	0.592252994	0.594408984	16.01258072	0.581714922	16.26638838	0.59412527	15.2378206	17.57086986	0.58472512	0.579650589	16.45876204	15.42623813	0.582400395	0.593415686	1.356537068	0.579798912	0.594435654	1.115614506	16.30429756	15.00360644	0.582017556	16.83147822	0.577007095	16.06001508	15.07167234	17.46495799	17.42403055	18.69497685	16.76411817	13.3625219	14.94988476	16.30492835	0.581853534	0.584074621	0.592460767	0.58967851	15.95683511	0.587940333	0.577764477	0.587961547	16.90942042	0.58283586	15.53394088	15.73884187	0.585709547	0.585428275
51857.9;14858.82;63775.67	D6R9Q7;E7ESU6;Q8NBW4	SLC38A9	Sodium-coupled neutral amino acid transporter 9 (Fragment);Sodium-coupled neutral amino acid transporter 9 (Fragment);Sodium-coupled neutral amino acid transporter 9	0.019243855	3.741306293	3.347809078	7.089115372	0.587461412	13.99884674	0.590747343	0.585406781	14.25306769	0.589141796	0.577856074	0.579394342	0.589884339	0.589428956	1.095346475	0.587216472	12.09096735	0.580884619	0.590527839	0.577531236	0.579997408	0.584269587	11.56673961	0.58358217	0.594140782	0.588701199	12.62665396	0.578639531	0.583789919	0.591631623	14.09717088	15.33618032	0.588222774	0.592861606	1.357263179	0.57703756	0.587108017	14.22314723	15.33156457	14.84411104	0.577405731	16.39849933	0.594088386	13.48533467	14.22932125	1	14.90848736	14.58987398	13.64222074	13.30838445	0.593967761	12.5639102	0.58120181	0.593785255	0.591591556	0.577726517	13.27169241	0.580099321	0.587083102	0.587783206	15.51985194	1	9.642564724	0.581563077	0.589372831	0.589713341
16429.76;30464.72;21311.55;54766.69	D6R9S7;D6RDB0;D6RHE3;Q96GZ6	SLC41A3	Solute carrier family 41 member 3 (Fragment);Solute carrier family 41 member 3 (Fragment);Solute carrier family 41 member 3 (Fragment);Solute carrier family 41 member 3	0.048236131	2.476323915	15.0329939	17.50931782	16.78392154	17.63099083	14.64709287	18.32992989	16.07838506	0.59222041	12.99957936	16.05931129	14.56973974	14.24090587	17.31027966	18.31065216	17.65343641	16.26648275	15.34671823	19.40658352	16.93228361	16.86767182	18.67903331	19.15678441	19.88360937	16.51816832	18.87755703	18.29608946	15.68309099	0.580143588	18.20428382	18.46144335	0.586413994	16.12094879	19.20518397	0.578982898	15.23088049	17.51267742	20.12850745	18.57553879	18.05316093	20.41803775	17.76051936	18.66828145	17.94287089	19.96146065	17.18138826	18.09434561	16.54216966	15.40009793	0.591046192	18.50673444	18.33685288	15.44093049	16.04043622	18.83543721	18.34860552	18.44392859	19.15683409	18.51946385	18.16589054	18.77745399	18.85154204	13.74698701	19.88098509	19.88803241
11954.27;15706.64	D6RB89;P50120	RBP2	Retinol-binding protein 2 (Fragment);Retinol-binding protein 2	0.03322407	5.090572217	7.546697151	12.63726937	0.5927048	0.586482555	19.15968783	0.582967452	0.589586472	20.67929141	0.587106112	0.578070248	0.580288347	21.10537193	16.86462484	18.53469709	0.585242117	0.582830964	0.590212281	19.34432381	0.588469988	0.585609949	0.592451529	18.04730051	0.589172978	0.583050598	20.11213339	0.578740778	0.577688309	0.579238281	20.86493451	20.09065034	21.86205519	0.593731309	20.07601831	0.59117215	0.585099609	19.54270966	18.74170747	19.35725935	0.592981949	0.586688348	0.584902346	17.20629331	18.0547454	0.590943334	0.588478589	19.30942029	18.62891094	19.52209885	0.592157702	18.921089	17.65968173	0.587196826	0.586578852	19.1090739	20.65695135	0.577173977	20.01780851	18.96533461	18.5562304	19.98529214	19.82639991	19.13950576	0.576148711	17.41704847
12982.07;40464.2	D6RCM7;Q8TEZ7	PAQR8	Membrane progestin receptor beta (Fragment);Membrane progestin receptor beta	0.041970217	3.2375106	1.636976594	4.874487194	0.581074582	0.583121743	0.580490156	0.580634404	0.585637324	0.58842301	0.579492287	0.591905313	0.593778893	0.586214432	0.584401694	0.576296562	0.577765414	0.587079559	0.592187386	0.592492371	0.587770403	17.67237872	0.593574673	0.586620435	0.581034488	0.583308867	18.20181537	0.585065993	0.589723208	0.577754172	0.587511743	0.586833464	0.587236104	0.579409162	0.589628193	0.576307262	0.593260208	17.91868684	0.575741577	0.59195577	0.583841286	0.593706621	0.587618166	0.586420405	0.584319237	0.581545279	17.73311993	18.11267573	0.587313576	20.14932585	19.3426048	0.587903782	0.592117107	0.593129038	0.591247583	0.582093852	0.579731701	0.589152203	0.592057398	0.582172943	0.593685787	17.47970146	17.71560229	0.582104465	0.593787834	0.576766117
30874.32;36880.95	D6RDX7;Q6PCB8	EMB	Embigin	0.045261407	3.010069406	1.589848469	4.599917876	0.587197306	0.579146899	0.588992408	0.585642093	1	0.575654064	0.583758822	0.57566248	0.585840524	0.592824315	0.587855769	0.578714015	0.590473501	0.591044709	0.580939545	1	0.591442008	0.578693595	1.05230212	16.07510958	0.579387618	0.582169676	16.95458327	0.578356734	0.59234352	0.593072145	0.586939136	0.592341933	0.593475852	0.585544885	0.58343622	0.57651695	0.585537791	0.588701675	0.577547719	0.592156641	0.577631358	0.576649662	0.581343552	0.592298212	24.06490842	0.586580206	17.63180308	16.17509523	0.578046267	0.59213951	0.578595517	0.577405414	0.593574148	0.580907215	0.592770688	15.5786871	0.583652657	0.593245967	0.584444445	0.590375212	14.08057082	17.15087032	15.84091139	0.58061091	0.592098844	0.583996212
95930.39;112640.2	D6REX9;Q8N960	CEP120	Centrosomal protein of 120 kDa (Fragment);Centrosomal protein of 120 kDa	0.024274824	5.143363787	6.546348973	11.68971276	0.577149711	18.39536743	19.97971467	18.3090358	0.577552322	0.578134285	0.588484218	0.575638999	0.587058534	0.580265797	0.587054483	0.579132848	18.41545218	19.8681545	0.591079587	16.67794315	19.4676257	18.6134508	0.582094222	0.581483815	0.580070271	0.582999777	0.580863591	19.19055113	0.577455979	0.584449866	0.588754937	15.80696953	0.585304288	0.580893802	18.4989215	0.580390289	0.580018107	0.575903337	18.26927024	19.98065334	0.589567014	0.585661332	19.05559837	0.57816146	16.34832172	19.69691108	0.588952209	14.72912178	0.592882087	18.45308095	18.95645309	18.15349977	0.576771818	17.67510443	19.75817298	0.59126074	18.0244292	0.581125995	18.81579693	19.25947864	0.579623058	17.38234235	18.13538803	0.579319749	21.51362243	18.37519591
9646.75;12805.24	D6RF31;H0Y8Z4	ANK3	Ankyrin-3;Ankyrin-3 (Fragment)	0.02668086	3.254393495	1.422132532	4.676526026	0.584323283	0.591681321	0.583837154	0.578749687	0.588088505	0.576208189	0.589042671	0.576095451	0.589882324	0.589714437	0.582884753	0.594253092	0.585254647	0.57919137	0.577068211	0.584880428	0.591840821	0.581995691	0.586820787	0.589512374	0.585810732	0.589455585	12.44606153	0.584072835	0.592365808	0.583221188	0.593543066	16.3457964	0.580458995	0.577337158	0.584657523	0.588122481	0.578145053	0.583437346	0.585789505	0.592151146	0.580526931	0.58792424	0.584271221	15.4620359	0.589215169	0.578707061	18.04126009	0.587815765	0.581984753	0.584937337	18.48657814	0.593760073	0.58161117	17.86096694	0.584480323	0.587232786	18.55880255	0.580344729	0.590946391	18.17676879	0.587014979	0.585570784	0.579490841	16.1443217	0.588163744	0.593144367
22448.26	E5RGA9	NCALD	Neurocalcin-delta	0.037219677	2.588603157	15.65112998	18.23973314	18.5776667	17.88853294	18.46710624	19.08316538	18.9342377	0.583317941	18.62570784	18.01548822	19.30069678	18.50690801	18.19923979	18.88869077	17.85703874	19.09633088	19.38535175	18.64713955	18.71484595	19.37779886	18.52024603	17.92331769	17.52738704	0.581107999	16.90390262	17.45969739	18.60212648	18.4999804	17.71394631	16.62315633	0.579470932	18.13947016	18.09610934	0.590128206	0.577978536	18.6957664	18.2283023	17.30589419	18.91974997	18.98852217	18.91824708	18.07916541	18.64983429	18.61625717	17.8401004	17.12631502	17.63528326	18.0652613	18.5488466	17.72175924	17.90374213	19.77744767	19.81971397	17.21679558	19.37837583	18.82576683	17.44772571	17.7023287	17.79164085	18.35843309	17.39522359	18.14391207	18.63547635	17.21637391
38353.83;48984.38	E5RHA3;Q86X53	ERICH1	Glutamate-rich protein 1	0.018268764	4.740724196	4.613729202	9.354453397	0.584763831	0.590992274	17.90327342	0.591910085	18.54069068	0.579371859	0.58028413	0.58048177	0.577238498	0.591089594	0.594077251	0.58826811	0.589143503	0.580459674	0.582867057	19.46199907	0.584745047	14.73203303	18.53495516	0.576575641	0.584813592	0.587216824	16.09789935	0.58721706	0.588486101	0.58213368	14.83526969	17.52119102	0.580775803	0.578844828	0.590155652	0.590885767	0.58295461	15.55946228	0.585933203	15.5887462	0.580755222	16.84274155	0.581239608	16.30573058	0.591132342	15.083628	17.75210395	14.44061334	0.581288201	0.577616816	0.590256958	18.43327546	0.583298276	0.575704206	0.590174065	0.580057527	17.40029993	16.27592882	19.00806062	17.64524668	15.29989035	16.48374703	14.67965158	0.593861761	0.579948169	16.88875579
35571.12;40574.9	E7EMP6;Q96FZ2	HMCES	Embryonic stem cell-specific 5-hydroxymethylcytosine-binding protein	0.009209756	3.724901675	14.57063688	18.29553856	17.47829613	18.53283459	17.39493102	19.35065921	18.61509402	0.593456345	18.91694075	18.75215725	0.589466423	0.579054815	17.75170106	18.04312477	18.61639303	18.58650333	17.17409227	18.21863714	0.585223492	19.24941731	17.68920686	17.39470434	18.82366724	20.43940874	18.30533147	17.9310676	17.78739775	0.576497283	19.26458892	18.95619073	0.592217896	18.73768121	18.27706629	0.582604766	16.44540302	18.37056357	17.91570727	18.73926465	18.52141018	18.64791268	16.38948259	17.67637507	18.76576037	18.74847388	18.44771247	18.86665345	18.15184032	18.66253735	18.75954689	19.11047821	18.05712297	18.79179683	17.2363198	18.24655795	17.7769697	19.1210519	17.18800667	16.59130799	18.84596298	17.79971906	18.13755546	18.48127445	20.62015728	17.90309612
144917.61	E7EN19	MAP4K4	Mitogen-activated protein kinase kinase kinase kinase 4	0.001915712	7.009611827	4.469540182	11.47915201	21.65828101	19.05353302	0.593721414	0.592168114	18.5887566	0.590520355	0.582790712	17.86155305	0.578819306	0.584767557	0.592580313	0.583191601	0.588798001	0.583389449	0.589895109	0.585839052	0.57729913	18.76035794	0.594045114	0.579968705	0.589402631	0.578812668	17.80897566	0.587260862	0.580571867	0.590277961	0.578024891	0.589363334	0.580977514	0.58176717	18.54084909	0.580277125	0.587989684	0.588041856	19.4708789	20.55640782	0.581515446	19.23099494	0.580238706	0.577391295	18.70967777	0.593102755	17.68307203	18.10576531	0.587084471	18.23185252	20.25154901	19.32055227	0.589404528	0.591134427	17.84794699	0.583260243	19.05353119	18.69309821	19.51082102	22.23426737	18.33582743	0.594439679	21.54340028	17.09080748	0.582833601	0.576510711
15857.86;22220.74;15854.82;16032.02	E7EN96;Q15528;Q5T8T7;Q5T8T8	MED22	Mediator of RNA polymerase II transcription subunit 22 (Fragment);Mediator of RNA polymerase II transcription subunit 22;Mediator complex subunit 22;Mediator complex subunit 22 (Fragment)	0.010172122	4.754352449	12.42199887	17.17635132	0.588407641	14.66290379	19.38132564	18.38031203	19.05298803	0.592072751	18.94248488	0.588749222	19.34306532	18.47757745	16.79800233	18.93365779	0.575832093	0.582888462	0.575684179	16.7671679	0.594150331	18.54035936	17.34699599	18.68114574	0.576531088	17.71449415	17.04909656	18.00642916	19.65357231	20.26363986	18.34048595	18.92244757	0.589395704	19.56080429	18.67632794	0.578074378	0.58889289	19.03524211	19.02543429	20.13846227	19.15833017	18.59619431	20.28053971	16.44551656	17.64638446	14.160757	19.26392205	18.99310562	18.45806048	18.35801033	19.21813823	18.45440925	18.27646565	19.18730963	17.20160736	18.50115918	18.36469121	17.564967	18.49671313	19.24026844	17.83410393	18.06662317	18.21850677	18.77134358	0.575805146	0.582117276
964843.15	E7ENN3	SYNE1	Nesprin-1	0.033617965	3.688575806	2.533800216	6.222376022	0.585523372	16.64053225	0.589342631	16.07566684	0.576932178	0.590451913	0.589422196	0.583861511	0.586317573	0.583575154	0.593116013	0.582269325	0.583158242	0.585023902	0.58305016	17.20052703	0.590069314	0.593957717	0.577446791	0.582148986	0.590274732	0.594211653	0.586071982	0.593331819	0.592782537	0.577224831	0.581946701	16.72657044	0.578063353	0.577663034	0.575317907	0.58477739	0.584777655	0.590962767	17.08529156	15.93951142	0.589320535	18.90205607	0.584943008	0.592445418	16.76040982	0.592698737	0.584412562	16.57220349	0.588252866	0.582905078	0.586825741	0.577855872	0.59415582	0.581610971	0.584086357	0.586895505	0.594179302	0.58420694	0.590902471	0.588537927	16.39220932	17.65410072	16.71265	0.585669979	16.54255842	16.72704597
425552.88;451741.02	E7EPM4;Q685J3	MUC17	Mucin-17	9.20E-07	9.931623212	3.256063223	13.18768644	1.888482311	0.578874159	0.585973556	0.591085024	0.583530267	0.577924412	0.588486225	0.590919208	0.584601047	0.584732923	0.578922066	0.587347764	18.37349565	0.579343818	0.583093326	1	0.588243244	0.583328518	0.584548954	0.586661657	17.32407339	17.00601064	0.587758459	0.584082831	19.94762891	0.591371597	0.587136632	16.71393132	0.577858932	0.588452285	0.578657627	0.578191484	0.585338138	15.78738699	18.86651338	0.584382799	15.23496474	18.03896318	0.576387016	17.0953402	19.84860613	17.99135784	0.590299891	18.39996603	19.53452363	18.52138921	0.586584998	18.70230968	0.586839799	0.589245195	19.07801298	18.59515434	17.33667721	17.25199678	19.40859161	17.33398692	18.19400473	18.43009671	16.17184687	0.577498633	0.583081966	17.94689717
46152.1;47815.71	E7EQA9;Q92844	TANK	TRAF family member-associated NF-kappa-B activator	0.019531906	3.786132763	14.02346913	17.8096019	18.18277744	19.71880125	0.592072869	20.61284724	17.87961447	0.587968646	0.590716239	17.16867044	17.98658778	0.576411207	18.75897362	19.22881194	17.53875576	18.78707825	16.22704608	17.65922049	0.581644103	17.81846867	17.67549074	17.8899586	19.84861778	16.61368191	17.14995748	17.64851909	18.05870144	0.589136341	19.00497238	18.89401441	0.57821345	16.50482808	18.70978976	0.594135877	22.51799755	19.04540673	19.40574461	20.20268374	17.38420064	17.21438138	15.62918951	17.13588351	17.90976438	17.85192152	17.93016685	17.86604035	19.63806741	16.25571815	20.21666431	17.8674259	18.51160126	0.592874243	17.26230163	18.19949308	17.59670912	17.50398704	20.01776162	20.11069485	18.76958213	19.13107053	21.07538366	17.7612014	20.04494786	18.34758758
13717.23	E7EQH8	ELN	Elastin (Fragment)	0.030996043	4.915440281	9.342915536	14.25835582	0.5828887	17.20198807	19.42449732	0.578549355	0.591502497	0.581923363	22.99597205	19.33755603	19.15240771	0.585519169	16.07128362	18.22176322	19.23387095	0.577859564	18.80775544	19.78973342	0.581780936	17.51548113	17.36624283	19.79701462	17.40602888	0.591853247	14.96858339	0.575640967	0.580756801	0.593206945	0.583278362	0.592425556	0.580553822	21.11040636	0.583028666	0.576195976	0.578663691	0.581583992	17.26644743	16.69878594	23.37577631	18.81872815	20.79422695	18.57413534	17.00816648	18.0694932	0.577082605	0.594023835	18.34215743	20.79917034	0.591481858	18.74924022	18.63712919	22.22239517	0.577719795	19.06696455	16.21459853	16.66623657	0.592543872	17.15450942	0.589252133	14.63050077	17.15000181	19.8461728	23.29201924	16.01177477
165627.67;165698.75	E7ERI8;E7EW49	CLASP2	CLIP-associating protein 2	0.02591817	4.790667571	5.265017044	10.05568461	0.593149869	19.86095463	0.579997563	17.02862325	17.24564177	0.587041944	0.579462276	0.577511414	0.581535672	0.578348873	18.30779865	0.579393862	16.91725415	0.585185578	0.592091273	0.588392552	0.5819148	0.586014909	17.0042551	0.581821663	16.61377013	0.582120737	17.94527825	0.57822086	0.590255441	0.581552315	0.583355337	18.81338009	0.583539107	0.576358567	0.57713897	0.594051209	0.59015161	14.46635881	18.02164406	18.64227661	0.587664516	0.593203775	0.575429019	17.9110357	17.82905762	15.88586214	17.27801578	17.76802901	18.02097384	17.21751832	0.586510013	0.57882939	0.582909471	0.591814671	17.95384937	0.58676395	19.7354173	17.28077049	0.593119793	19.17361721	0.586369211	18.09957174	18.7219508	0.577425551	0.576012102	0.592853578
212372.57;166477.52;177913.43	E7ET48;E9PIR9;Q8N1P7	CRYBG2	Beta/gamma crystallin domain-containing protein 2;Beta/gamma crystallin domain-containing protein 2 (Fragment);Beta/gamma crystallin domain-containing protein 2	0.039838407	3.851114689	12.73941448	16.59052917	17.5657113	20.66808361	21.07031408	18.71165595	20.29077457	18.69570726	20.37820581	20.52373997	0.576669966	0.582264065	0.580756375	15.53329872	13.03737452	15.54590951	20.02539525	17.90434457	19.45136256	0.59160299	16.31824131	18.20215567	16.80465601	0.578409667	15.3638301	18.4927841	0.587408304	17.60964972	17.09652874	19.57708832	0.579890466	0.575671253	15.7260594	0.579107374	0.57602636	14.10491463	0.591539484	16.19860466	18.76057174	17.13918566	16.57703057	17.69770605	19.39668042	16.90855443	18.19750108	16.90040371	20.16209855	20.17484677	19.8685205	19.94490585	18.12892132	16.47877986	17.99358931	19.96236978	15.86156961	19.20635338	20.83616422	1.894883156	19.48474473	17.06215865	21.07130572	20.31711709	0.575553072	19.62877191
41628.04;NaN;38632.61	E7ETU7;H0Y9G6;P09001	MRPL3	"39S ribosomal protein L3, mitochondrial;39S ribosomal protein L3, mitochondrial (Fragment);39S ribosomal protein L3, mitochondrial"	0.048560438	2.505415766	15.38953662	17.89495239	16.96517481	19.89116107	18.93282416	19.62130651	17.65736687	0.585563314	15.36983028	17.7679877	19.82573055	15.24931097	17.80507558	17.08290673	20.65808582	19.07147627	16.59000024	16.69628499	0.590902145	18.70309353	18.27497469	18.38525339	18.69958791	18.58108378	17.45494899	18.65435698	15.89304725	0.576121394	17.68674918	18.18801196	0.593854319	20.96376174	17.15483	0.591777682	17.09226776	20.17853918	17.34920941	19.29868868	13.5226184	17.90679566	19.3073587	19.00932753	16.65798621	18.38020421	18.55179344	17.01960956	17.90960033	17.14833072	20.17570487	17.2262421	18.62744783	15.38054879	20.11453222	21.19996374	16.11016419	20.07587555	15.40973573	18.80370536	18.18460283	16.45111337	17.96496373	17.55810676	15.1132775	18.31757271
188228.47	E7EU81	GOLGB1	Golgin subfamily B member 1 (Fragment)	0.027725895	2.361653773	0.584336265	2.945990038	0.576771351	0.587697232	0.575789111	0.593792232	0.584564772	0.578139446	0.577803825	0.57661014	0.581421071	0.579687581	0.578991546	0.581367816	0.585624146	0.576332733	0.576300883	0.58780669	0.591100232	0.582574722	0.583140354	0.593168363	0.589369401	0.583862817	0.588430086	0.57756722	0.59425125	0.592880013	0.591170923	0.585780093	0.584999553	0.58829606	0.587127237	0.577943584	0.592734259	0.58574567	0.588937368	0.587501813	0.576454904	0.57998486	0.57559558	0.589425518	17.16206381	0.591521851	0.593762273	17.42576808	0.594036329	0.583778502	0.586593282	0.582802503	0.580817214	0.585583962	0.585748094	0.58258292	0.575490752	0.577192094	0.577598457	0.577143912	19.34013493	16.90559744	0.591106831	0.579520781	0.584889763	0.586331594
70010.93;68265.06	E7EVC7;Q676U5	ATG16L1	Autophagy-related protein 16-1	0.049852419	2.275198042	16.57218936	18.8473874	19.83229764	18.69789563	18.35096494	19.42761605	18.28816287	0.584792882	0.584545973	19.08198527	18.57796524	19.36054144	19.01029487	16.81542737	18.36641427	18.02321848	20.83955443	18.56527306	0.587576742	18.51072156	19.01836439	19.14279108	18.48383595	19.29736817	18.83177325	19.34473964	18.53524535	18.66040999	18.6721428	18.79684149	18.35983935	17.92762652	19.3967221	0.589804991	18.31949504	17.88503208	18.64998467	18.03479527	18.49943839	17.5043296	21.49315401	19.48668995	18.95467024	18.75629111	18.56812405	18.67282542	19.07322909	19.22421031	19.66419628	16.808422	18.77810682	19.23930309	18.19331134	19.25965607	18.99849006	19.50988407	18.0387211	19.26743823	19.36756432	19.00570249	19.41053779	18.60629823	18.20727176	19.41655672
